metric	comparison	case_id	spearman_rho	top1_overlap	tie_aware_top3_overlap_fraction
C_RWR	GPT-5.5	case_CL120_EHR_034	0.4709678328596098	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_035	0.50482307365789	1.0	0.39999999999999997
C_RWR	GPT-5.5	case_CL120_EHR_036	0.8545454545454544	1.0	1.0
C_RWR	GPT-5.5	case_CL120_EHR_037	0.7232967491827755	1.0	0.42857142857142855
C_RWR	GPT-5.5	case_CL120_EHR_038	0.7561116173156891	0.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_039	0.8997002046464956	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_040	0.917469804271967	0.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_041	0.7412341434312913	0.0	0.5
C_RWR	GPT-5.5	case_CL120_EHR_042	0.8753839828992931	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_043	0.7683069659820714	1.0	0.3333333333333333
C_RWR	GPT-5.5	case_CL120_EHR_044	0.5159784552030892	0.0	0.5
C_RWR	GPT-5.5	case_CL120_EHR_045	0.7963562622208846	1.0	0.8333333333333334
C_RWR	GPT-5.5	case_CL120_EHR_046	0.3745126703594155	1.0	0.3333333333333333
C_RWR	GPT-5.5	case_CL120_EHR_047	0.5548883643203848	1.0	1.0
C_RWR	GPT-5.5	case_CL120_EHR_048	0.567998636375421	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_049	0.7829075663120787	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_050	0.5538697511666306	0.0	0.3333333333333333
C_RWR	GPT-5.5	case_CL120_EHR_051	0.49090909090909085	0.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_052	0.7963562622208846	0.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_053	0.8431128434425377	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_054	0.41337576970244394	0.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_055	0.5002443195845779	0.0	0.25
C_RWR	GPT-5.5	case_CL120_EHR_056	0.9273210372571158	1.0	0.6
C_RWR	GPT-5.5	case_CL120_EHR_057	0.5515151515151515	0.0	0.3333333333333333
C_RWR	GPT-5.5	case_CL120_EHR_058	0.8424242424242423	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_059	0.6687619998624351	0.0	0.4444444444444444
C_RWR	GPT-5.5	case_CL120_EHR_060	0.9151515151515152	1.0	1.0
C_RWR	GPT-5.5	case_CL120_EHR_061	0.8879336672626258	1.0	0.75
C_RWR	GPT-5.5	case_CL120_EHR_062	0.6890371996505877	0.0	1.0
C_RWR	GPT-5.5	case_CL120_EHR_063	0.9254519912314692	0.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_064	0.717845449393623	0.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_065	0.9483326481409007	0.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_066	0.7739676828046337	1.0	0.75
C_RWR	GPT-5.5	case_CL120_EHR_067	0.03413943709994594	0.0	0.16666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_068	0.006335334559241807	1.0	0.3333333333333333
C_RWR	GPT-5.5	case_CL120_EHR_069	0.013708602019211083	1.0	0.3333333333333333
C_RWR	GPT-5.5	case_CL120_EHR_070	0.7964328705698839	0.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_071	0.8287500526143061	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_072	0.6361123976285639	1.0	0.8333333333333334
C_RWR	GPT-5.5	case_CL120_EHR_073	0.564411734517104	1.0	0.39999999999999997
C_RWR	GPT-5.5	case_CL120_EHR_074	0.697277051246695	0.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_075	0.9272727272727272	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_076	0.7930176576518291	0.0	0.75
C_RWR	GPT-5.5	case_CL120_EHR_077	0.8424242424242423	0.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_078	0.15021352323976214	1.0	0.3333333333333333
C_RWR	GPT-5.5	case_CL120_EHR_079	0.7073302226501608	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_080	0.3497195779097138	0.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_081	0.3890595479552414	0.0	1.0
C_RWR	GPT-5.5	case_CL120_EHR_082	0.6341581306518683	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_083	0.4424242424242424	0.0	0.3333333333333333
C_RWR	GPT-5.5	case_CL120_EHR_084	0.31993948660418237	0.0	0.5
C_RWR	GPT-5.5	case_CL120_EHR_085	0.3865321650581048	0.0	0.3333333333333333
C_RWR	GPT-5.5	case_CL120_EHR_086	0.664057816061374	1.0	0.625
C_RWR	GPT-5.5	case_CL120_EHR_087	0.3525852153344375	1.0	0.3333333333333333
C_RWR	GPT-5.5	case_CL120_EHR_088	0.7865999889816444	0.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_089	0.6189034039399006	1.0	0.42857142857142855
C_RWR	GPT-5.5	case_CL120_EHR_090	0.7522970957310675	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_091	0.8997002046464956	0.0	1.0
C_RWR	GPT-5.5	case_CL120_EHR_092	0.7064253216011243	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_093	0.37690143708164003	0.0	0.3333333333333333
C_RWR	GPT-5.5	case_CL120_EHR_094	0.4439668336313129	0.0	0.5
C_RWR	GPT-5.5	case_CL120_EHR_095	0.756619533371674	1.0	0.75
C_RWR	GPT-5.5	case_CL120_EHR_096	0.8492353916724403	1.0	0.5
C_RWR	GPT-5.5	case_CL120_EHR_097	0.5636363636363636	0.0	0.3333333333333333
C_RWR	GPT-5.5	case_CL120_EHR_098	0.11009637651263607	0.0	0.16666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_099	0.11009637651263607	1.0	0.3333333333333333
C_RWR	GPT-5.5	case_CL120_EHR_100	0.251552678847338	1.0	0.3333333333333333
C_RWR	GPT-5.5	case_CL120_EHR_101	0.7316073173924452	1.0	0.75
C_RWR	GPT-5.5	case_CL120_EHR_102	0.6565706694547585	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_103	0.5151515151515151	0.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_104	0.6565379871744698	0.0	0.3333333333333333
C_RWR	GPT-5.5	case_CL120_EHR_105	0.6930123197952737	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_106	0.23115669303779424	1.0	0.42857142857142855
C_RWR	GPT-5.5	case_CL120_EHR_107	0.6585488279846325	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_108	0.7294866524160775	0.0	1.0
C_RWR	GPT-5.5	case_CL120_EHR_109	0.8467320434603276	1.0	0.75
C_RWR	GPT-5.5	case_CL120_EHR_110	0.601826488243264	0.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_111	0.8787878787878788	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_112	0.7818181818181817	0.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_113	0.5107414652298363	1.0	0.39999999999999997
C_RWR	GPT-5.5	case_CL120_EHR_114	0.7805023146484534	0.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_115	0.43030303030303024	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_116	0.6544332114760285	0.0	0.3333333333333333
C_RWR	GPT-5.5	case_CL120_EHR_117	0.8469257208241591	1.0	0.6
C_RWR	GPT-5.5	case_CL120_EHR_118	0.6810328622452321	1.0	0.6666666666666666
C_RWR	GPT-5.5	case_CL120_EHR_119	0.5107414652298363	1.0	0.39999999999999997
C_RWR	GPT-5.5	case_CL120_EHR_120	0.38298049251844074	1.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_001	0.8424242424242423	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_002	0.7212121212121211	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_003	0.6606060606060605	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_004	0.5757575757575757	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_005	0.6	1.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_006	0.7538028741632801	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_007	0.06686960980480709	0.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_008	0.9146341463414634	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_009	0.5878787878787878	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_010	0.4878048780487806	0.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_011	0.7575757575757575	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_012	0.5410359338752574	1.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_013	0.43030303030303024	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_014	0.5030303030303029	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_015	0.8085143730944858	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_016	0.8328305948416885	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_017	0.4545454545454545	0.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_018	0.7575757575757575	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_019	0.1580554413568168	0.0	0.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_020	0.5878787878787878	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_021	0.6606060606060605	0.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_022	0.23838628413644963	0.0	0.16666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_023	0.9141792475183746	1.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_024	0.6322217654272672	1.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_025	0.6363636363636362	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_026	0.538248951839554	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_027	0.8666666666666665	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_028	0.37690143708164003	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_029	0.7818181818181817	1.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_030	0.6808542089216723	1.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_031	0.5878787878787878	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_032	0.7333333333333332	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_033	0.9030303030303028	1.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_034	0.9515151515151514	0.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_035	0.5061069696548565	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_036	0.3963488316574177	0.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_037	0.5914744103195311	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_038	0.1341488353302029	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_039	-0.10303030303030303	0.0	0.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_040	0.9878787878787878	1.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_041	0.6606060606060605	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_042	0.735565707852878	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_043	0.8719674296463189	1.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_044	0.7713414634146342	0.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_045	0.5757575757575757	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_046	0.9024558013122741	1.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_047	0.9272727272727272	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_048	0.3486385256233475	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_049	0.6484848484848483	1.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_050	0.8414634146341463	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_051	0.5030303030303029	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_052	0.6606060606060605	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_053	0.8231707317073171	1.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_054	0.6727272727272726	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_055	0.6585488279846325	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_056	0.8024353176576852	0.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_057	0.7659609850368815	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_058	0.8753839828992931	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_059	0.5878787878787878	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_060	0.8024353176576853	1.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_061	0.6686960980480711	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_062	0.6666947244376294	0.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_063	0.6848484848484848	0.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_064	0.6808542089216723	1.0	0.8333333333333334
C_RWR	GPT-5.6-Sol	case_CL120_EHR_065	0.6242424242424242	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_066	0.7138765681703239	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_067	0.8787878787878788	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_068	0.43030303030303024	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_069	0.2978737164032316	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_070	0.4878139466552833	0.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_071	0.7234075969792769	1.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_072	0.8267515394048879	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_073	-0.03039527718400323	1.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_074	0.8510677611520904	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_075	0.7939393939393938	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_076	0.6319494127140443	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_077	0.8060606060606059	1.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_078	0.6626170426112704	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_079	0.4924034903808523	0.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_080	0.35757575757575755	1.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_081	0.49090909090909085	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_082	0.2561023219940237	1.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_083	0.6969696969696969	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_084	0.8303030303030302	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_085	0.6242424242424242	0.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_086	0.3841463414634147	0.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_087	0.34545454545454546	0.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_088	0.6036697589859131	0.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_089	0.5636363636363636	1.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_090	0.36890243902439024	0.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_091	0.5515151515151515	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_092	0.327218655460261	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_093	0.49848254581765294	0.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_094	0.7333333333333332	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_095	0.6626170426112704	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_096	0.7804878048780488	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_097	0.9393939393939393	1.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_098	0.5896683773696626	0.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_099	0.601826488243264	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_100	0.3404271044608361	0.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_101	0.7939393939393938	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_102	0.6893123494842632	0.0	0.7777777777777777
C_RWR	GPT-5.6-Sol	case_CL120_EHR_103	0.7077760731311632	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_104	0.41818181818181815	0.0	0.3333333333333333
C_RWR	GPT-5.6-Sol	case_CL120_EHR_105	0.6606060606060605	0.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_106	0.6990913752320743	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_107	0.7333333333333332	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_108	0.7134278969833519	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_109	0.8024353176576852	1.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_110	0.7575757575757575	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_111	0.6200636545536659	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_112	0.8328305948416885	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_113	0.49090909090909085	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_114	0.7841654083435843	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_115	0.7333333333333332	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_116	0.7659609850368815	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_117	0.7841981513472833	1.0	0.8333333333333334
C_RWR	GPT-5.6-Sol	case_CL120_EHR_118	0.8424242424242423	0.0	1.0
C_RWR	GPT-5.6-Sol	case_CL120_EHR_119	0.597572084652722	1.0	0.6666666666666666
C_RWR	GPT-5.6-Sol	case_CL120_EHR_120	0.6727272727272726	0.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_001	0.3865321650581048	1.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_002	0.5471149893120582	1.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_003	0.33537208832550724	1.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_004	0.32121212121212117	0.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_005	0.6686960980480711	1.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_006	0.23920802801903726	0.0	0.39999999999999997
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_007	-0.1875916198442167	0.0	0.0
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_008	-0.14634146341463417	0.0	0.0
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_009	-0.3161108827136336	0.0	0.0
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_010	-0.1951219512195122	0.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_011	0.395138603392042	1.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_012	-0.5410359338752574	0.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_013	-0.19019836693335312	0.0	0.0
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_014	0.5045616012544536	1.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_015	0.3006361283785259	1.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_016	0.1580554413568168	0.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_017	-0.3865321650581048	0.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_018	-0.09203146787097731	0.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_019	-0.3504633733153655	0.0	0.2857142857142857
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_020	-0.17021355223041806	0.0	0.0
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_021	0.2121212121212121	0.0	0.0
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_022	0.24316221747202585	1.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_023	-0.3689301856936262	0.0	0.0
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_024	0.29179466096643103	0.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_025	0.21260383582344564	1.0	0.25
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_026	0.7200852222290964	0.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_027	-0.16363636363636364	0.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_028	0.3011195168039364	0.0	0.0
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_029	-0.05521888072258639	0.0	0.0
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_030	0.27609440361293197	0.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_031	-0.14111491740216522	0.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_032	0.03692744729379982	1.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_033	-0.4391326286724072	0.0	0.0
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_034	0.6322217654272672	1.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_035	0.5194974338578281	1.0	0.75
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_036	0.6074076879484503	0.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_037	-0.05471149893120582	0.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_038	-0.1553274492268008	0.0	0.0
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_039	0.4924034903808523	0.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_040	0.6686960980480711	0.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_041	-0.23761605180267453	0.0	0.0
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_042	0.5609860386535759	1.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_043	-0.14589733048321551	0.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_044	0.4150247998912966	1.0	0.6
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_045	0.3100318272768329	0.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_046	0.609302880347697	1.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_047	0.32218993815043423	1.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_048	0.4194548251392446	0.0	0.0
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_049	0.012158110873601293	0.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_050	0.44342714992278365	0.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_051	0.43771377963650565	0.0	0.5
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_052	0.4724282017376836	1.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_053	-0.0031360446054086205	1.0	0.5
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_054	0.44377104688644714	0.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_055	0.252138191695742	1.0	0.19999999999999998
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_056	0.3664039794715771	1.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_057	0.12766016417281356	0.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_058	0.7659609850368815	1.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_059	0.1515151515151515	0.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_060	0.7902589723484119	0.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_061	0.8060606060606059	0.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_062	0.21341860166168644	0.0	0.0
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_063	0.4545454545454545	0.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_064	0.01818181818181818	0.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_065	0.7696969696969697	0.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_066	0.5229382250813518	0.0	0.6666666666666666
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_067	0.49083473955669055	1.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_068	0.5495319562599505	1.0	0.6
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_069	0.3814398284627892	1.0	0.19999999999999998
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_070	-0.22771925831176554	0.0	0.3333333333333333
C_RWR	DeepSeek-V4-Pro	case_CL120_EHR_071	0.5259963433566813	1.0	0.6666666666666666
